MarkerID,Marker No.,Title,Subtitle,Add'l Subtitle,Year Erected,Erected By,Latitude (minus=S),Longitude (minus=W),Street Address,City or Town,County or Parish,State or Prov.,Location,Missing,Link
176773,,"800 Main Street",,,,,40.07372,-80.72466,"800 Main St","Wheeling","Ohio County",West Virginia,"Marker is at the intersection of Main Street (West Virginia Route 2) and 8th Street, on the right when traveling north on Main Street. ",,http://www.hmdb.org/m.asp?m=176773
176774,,"745 Main Street",,,,,40.07455,-80.72503,"745 Main St","Wheeling","Ohio County",West Virginia,"Marker is on Main Street (U.S. 40) just south of 7th Street (U.S. 40), on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=176774
176776,,"Samuel Irwin House",,,,,40.07470,-80.72501,"725 Main St","Wheeling","Ohio County",West Virginia,"Marker is on Main Street (U.S. 40) just south of 7th Street (U.S. 40), on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=176776
176778,,"The Goering House",,,,,40.07536,-80.72515,"701 Main St","Wheeling","Ohio County",West Virginia,"Marker is on Main Street (U.S. 40) just south of 7th Street (U.S. 40), on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=176778
176779,,"659 Main Street",,,,,40.07546,-80.72513,"659 Main St","Wheeling","Ohio County",West Virginia,"Marker is at the intersection of Main Street (U.S. 40) and 7th Street (U.S. 40), on the left when traveling north on Main Street. ",,http://www.hmdb.org/m.asp?m=176779
176780,,"The Phillips House",,,,,40.07564,-80.72516,"653 Main St","Wheeling","Ohio County",West Virginia,"Marker is on Main Street (West Virginia Route 2) just north of 7th Street (U.S. 40), on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=176780
176781,,"647 Main Street",,,,,40.07580,-80.72518,"647 Main St","Wheeling","Ohio County",West Virginia,"Marker is on Main Street (West Virginia Route 2) just north of 7th Street (U.S. 40), on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=176781
176782,,"The E.G. Kramer House",,,,,40.07639,-80.72503,"624 Main St","Wheeling","Ohio County",West Virginia,"Marker is on Main Street just north of Main Street Terrace, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=176782
176784,,"623 Main Street",,,,,40.07647,-80.72530,"623 Main St","Wheeling","Ohio County",West Virginia,"Marker is on Main Street (U.S. 2) just north of Main Street Terrace, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=176784
176785,,"612 Main Street",,,,,40.07673,-80.72513,"612 Main St","Wheeling","Ohio County",West Virginia,"Marker is on Main Street (West Virginia Route 2) just south of 6th Street, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=176785
176793,,"Old Trails Road",,,"1921","Wheeling Chapter Daughter Of The American Revolution",40.07044,-80.72490,"949 Main St","Wheeling","Ohio County",West Virginia,"Marker is on 10th Street west of Main Street (U.S. 40), on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=176793
176796,,"Saint Matthew's Episcopal Church",,,,,40.06515,-80.72089,"1410 Chapline St","Wheeling","Ohio County",West Virginia,"Marker is on Chapline Street close to  15th Street, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=176796
176797,,"First United Presbyterian Church",,,,,40.06648,-80.72133,"1311 Chapline St","Wheeling","Ohio County",West Virginia,"Marker is on Chapline Street, 0.1 miles north of 14th Street, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=176797
176800,,"Odd Fellows Hall Association",,,,,40.06712,-80.72143,"1205 Chapline St","Wheeling","Ohio County",West Virginia,"Marker is on Chapline Street just south of 12th Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=176800
176803,,"Charles W. Russell House",,,,,40.06753,-80.72091,"75 12th St","Wheeling","Ohio County",West Virginia,"Marker is on 12th Street just east of Chapline Street, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=176803
176804,,"The First Saint Joseph Cathedral",,,,,40.06661,-80.71975,"1300 Eoff St","Wheeling","Ohio County",West Virginia,"Marker is on 13th Street just east of Eoff Street, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=176804
176805,,"The Dr. John C. Hupp House",,,,,40.06590,-80.72021,"59 14th St","Wheeling","Ohio County",West Virginia,"Marker is on 14th Street just east of Eoff Street, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=176805
176827,,"Camp Prince Army Station",,,"2020","Raleigh County Historical Society, West Virginia Archives and History",37.84876,-81.09138,"3780 Stanaford Rd","Terry","Raleigh County",West Virginia,"Marker is on Stanaford Road (West Virginia Route 41) 0.1 miles east of Terry Road (County Road 41/8) when traveling east. ",,http://www.hmdb.org/m.asp?m=176827
176831,,"Logan, Raleigh and Monroe Turnpike",,,"2021","Raleigh County Historical Society, West Virginia Archives and History",37.78013,-81.36640,"773 Bolt Rd","Fairdale","Raleigh County",West Virginia,"Marker is on Bolt Road (West Virginia Route 99) 0.1 miles Rockhouse Fork (County Road 15/8), on the left when traveling west. ",,http://www.hmdb.org/m.asp?m=176831
176832,,"1911 School Bell",,,"2005",,39.61243,-79.95536,"500 E Pkwy Dr","Morgantown","Monongalia County",West Virginia,"Marker is on East Parkway Drive just west of M-Tec Drive, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=176832
176833,,"Bill Withers",,,"2021","Raleigh County Historical Society, Mr. & Mrs. D.J. Smith, West Virginia Archives and History",37.76601,-81.17406,"102 Smoot Ave","Beckley","Raleigh County",West Virginia,"Marker is on South Fayette (West Virginia Route 3) near Mool Avenue, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=176833
176834,,"Clarence W. Meadows",,,"2020","Raleigh County Historical Society, West Virginia Archives and History",37.78984,-81.16251,"556 E Beckley Bypass","Beckley","Raleigh County",West Virginia,"Marker is on East Beckley Bypass (Bypass U.S. 19) 0.3 miles north of Pinecrest Industrial Road, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=176834
176837,,"Old Garibaldi",,,,"Employees & Management of LaBelle",40.06409,-80.72163,"1528 Market St","Wheeling","Ohio County",West Virginia,"Memorial is on 16th Street just west of Chapline Street, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=176837
176838,,"Francis H. Pierpont",,,"2015","Gareth Curtiss, Sculptor",40.06407,-80.72188,"1530 Market St","Wheeling","Ohio County",West Virginia,"Marker is at the intersection of 16th Street (West Virginia Route 2) and Market Street (West Virginia Route 2), on the right when traveling west on 16th Street. ",,http://www.hmdb.org/m.asp?m=176838
176839,,"WV Independence Hall",,,,,40.06447,-80.72151,"1528 Market St","Wheeling","Ohio County",West Virginia,"Marker is at the intersection of Market Street (West Virginia Route 2) and 16th Street, on the right when traveling north on Market Street. ",,http://www.hmdb.org/m.asp?m=176839
176840,,"Warwood",,,,,40.11660,-80.69861,"1516 Warwood Ave","Wheeling","Ohio County",West Virginia,"Marker is on Warwood Avenue (West Virginia Route 2) just south of Osage Lane, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=176840
176842,,"Warwood Richland District Honor Roll",,,"1955",,40.11555,-80.69860,"1501 Warwood Ave","Wheeling","Ohio County",West Virginia,"Memorial is on Warwood Avenue (West Virginia Route 2) just south of North 16th Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=176842
176843,,"Warwood Fire Department No. 11",,,,,40.11785,-80.69886,"1609 Warwood Ave","Wheeling","Ohio County",West Virginia,"Marker is on Warwood Avenue (West Virginia Route 2) just north of North 16th Street, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=176843
176848,,"Cassville Veterans Memorial",,,,,39.66546,-80.06228,"794 Mason Dixon Hwy","Cassville","Monongalia County",West Virginia,"Memorial is on Mason Dixon Highway (West Virginia Route 7) east of Cassville-Mount Morris Road (County Road 43), on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=176848
176854,,"Bridgeport Veterans Memorial",,,"2016","City of Bridgeport",39.28713,-80.24752,,"Bridgeport","Harrison County",West Virginia,"Memorial is at the intersection of Northwestern Turnpike (U.S. 50) and East Philadelphia Avenue, on the left when traveling east on Northwestern Turnpike. ",,http://www.hmdb.org/m.asp?m=176854
176856,,"St. Augustine Catholic Church",,,,"West Virginia Humanities Council and Taylor County Historical and Genealogical Society",39.34180,-80.01918,"17 W Washington St","Grafton","Taylor County",West Virginia,"Marker is on West Washington Street just west of St. John Street, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=176856
176858,,"West Virginia Flying Corps",,,"2020","West Virginia Archives & History",40.23421,-80.65251,"10344 River Rd","Beech Bottom","Brooke County",West Virginia,"Marker is on River Road (West Virginia Route 2) 0.2 miles north of Caroline Avenue, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=176858
176882,,"Enterprise",,,"1964","West Virginia Historic Commission",39.42276,-80.27772,"3272 Hood Ave","Enterprise","Harrison County",West Virginia,"Marker is on Hood Avenue (U.S. 19) 0.2 miles south of Enterprise Road (County Road 19/2), on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=176882
176940,,"Bonafede Building",,,,"West Virginia Humanities Council and Taylor County Historical and Genealogical Society",39.34144,-80.02367,"241 West Main Street","Grafton","Taylor County",West Virginia,"Marker is on West Main Street (U.S. 119) 0.1 miles west of Ethel Street, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=176940
177066,,"Lumberport",,,"2009","West Virginia Archives & History",39.37983,-80.34374,,"Lumberport","Harrison County",West Virginia,"Marker is on Main Street (West Virginia Route 20) north of Denver Avenue, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=177066
177086,,"The Mysterious Ferguson Rock",,,,"City of Beckley Parks & Recreation, Raleigh County Historical Society",37.77194,-81.17332,"121 Laurel Terrace","Beckley","Raleigh County",West Virginia,"Marker is at the intersection of South Kanawha Streeet (West Virginia Route 210) and Cemetery Street, on the right when traveling south on South Kanawha Streeet. ",,http://www.hmdb.org/m.asp?m=177086
177088,,"James Bird Cole (1813-1880)",,,"2016","Raleigh County Historical Society",37.77693,-81.18726,"200 S Kanawha St","Beckley","Raleigh County",West Virginia,"Marker is at the intersection of South Kanawha Street (West Virginia Route 210) and Howe Street, on the left when traveling north on South Kanawha Street. ",,http://www.hmdb.org/m.asp?m=177088
177089,,"Levi Shinn House - Built 1778",,,"1976","West Virginia American Revolution Bicentennial Commission",39.38360,-80.30638,"815 S Pike St","Shinnston","Harrison County",West Virginia,"Marker is on South Pike Street (U.S. 19) just north of Van Rufus Drive, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=177089
177144,"81","Ferguson Rock",,"Legends & Lore","2020","West Virginia Humanities Council, William G. Pomeroy Foundation",37.77170,-81.17347,"121 Laurel Ter","Beckley","Raleigh County",West Virginia,"Marker can be reached from Laurel Terrace just west of F Street, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=177144
177155,,"Baptist Meeting House",,,,,39.29041,-80.24196,"400 Benedum Dr","Bridgeport","Harrison County",West Virginia,"Marker can be reached from Benedum Drive (West Virginia Route 131) 0.1 miles north of Northwestern Turnpike (U.S. 50), on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=177155
177195,,"Forcella Buildings",,,,"West Virginia Humanities Council and Taylor County Historical and Genealogical Society",39.34144,-80.02391,"253 W Main St","Grafton","Taylor County",West Virginia,"Marker is on West Main Street (U.S. 119) 0.1 miles west of Ethel Street, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=177195
177224,,"Bathsheba Bigler Smith",,,"2012","West Virginia Archives & History; sponsored by the Clarksburg West Virginia Stake of the Church of Jesus Christ of Latter-Day Saints",39.42361,-80.27694,"3326 Hood Ave","Enterprise","Harrison County",West Virginia,"Marker is on Enterprise Road (County Road 19/2) just east of U.S. 19, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=177224
177268,,"Grafton Post Office",,,,"West Virginia Humanities Council and Taylor County Historical and Genealogical Society",39.34122,-80.02448,"260 W Main St","Grafton","Taylor County",West Virginia,"Marker is at the intersection of West Main Street (U.S. 119) and Beech Street (U.S. 119), on the left when traveling west on West Main Street. ",,http://www.hmdb.org/m.asp?m=177268
177279,,"Blennerhassett Island",,"Blennerhassett Island Historical State Park","2004","the Dennis and Ruby Farley Charitable Foundation, the BB&T Foundation, and the North Parkersburg Kiwanis Club",39.27182,-81.60079,,"Blennerhassett Island","Wood County",West Virginia,"",,http://www.hmdb.org/m.asp?m=177279
177350,,"Blennerhassett’s Cove",,"Blennerhassett Island Historical State Park",,"Blennerhassett Island Historical State Park",39.27176,-81.59852,,"Blennerhassett Island","Wood County",West Virginia,"",,http://www.hmdb.org/m.asp?m=177350
177406,,"Newburg Mine Disaster",,,"1989","Rotary Club of Newburg",39.38817,-79.85257,"54 Morgantown Ave","Newburg","Preston County",West Virginia,"Marker is at the intersection of Morgantown Avenue (County Route 33) and East Railroad Street, on the left when traveling south on Morgantown Avenue. ",,http://www.hmdb.org/m.asp?m=177406
177408,,"Vietnam Veterans Memorial","Welcome Home Brothers and Sisters",,"2021","Preston County Vietnam Veterans of America Chapter 977",39.47185,-79.68762,"101 W Main St","Kingwood","Preston County",West Virginia,"Memorial is at the intersection of West Main Street (West Virginia Route 7) and South Price Street, on the right when traveling east on West Main Street. ",,http://www.hmdb.org/m.asp?m=177408
177416,,"6-Sided Communications Booth",,,,"Vincent Concrete Inc., Robert, Sr. and Bobby",39.39404,-80.30617,"208 S Pike St","Shinnston","Harrison County",West Virginia,"Marker is on South Pike Street (U.S. 19) south of Richards Avenue, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=177416
177421,,"Latrobe Street",,,,"West Virginia Humanities Council and Taylor County Historical and Genealogical Society",39.34092,-80.02444,"260 W Main St","Grafton","Taylor County",West Virginia,"Marker is on Latrobe Street just east of Beech Street (U.S. 119), on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=177421
177470,,"Veterans Memorial",,,,"Arnold Air Society and Silver Wings Society WVU Air Force ROTC Detachment 915",39.64796,-79.97766,"1 Fine Arts Drive","Morgantown","Monongalia County",West Virginia,"Memorial is at the intersection of Monongahela Boulevard (U.S. 19) and Evansdale Drive, on the right when traveling north on Monongahela Boulevard. ",,http://www.hmdb.org/m.asp?m=177470
177494,,"Chinquapin Oak",,,"1995","West Virginia University Biology Department",39.64739,-79.98286,"3450 Strausbaugh Trail","Morgantown","Monongalia County",West Virginia,"Marker can be reached from the intersection of Monongahela Boulevard (U.S. 19) and Evansdale Drive, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=177494
177528,,"Saltwell",,,"1980","West Virginia Department of Culture and History",39.36261,-80.27055,"3377 Saltwell Rd","Shinnston","Harrison County",West Virginia,"Marker is on Saltwell Road (West Virginia Route 131) south of Coon Run Road (County Route 13/2), on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=177528
177557,,"World War 2",,,,"Rotary International",39.38720,-79.84943,"57 Water St","Newburg","Preston County",West Virginia,"Memorial is at the intersection of Reedsville Pike (West Virginia Route 92) and Water Street (County Road 33), on the left when traveling north on Reedsville Pike. ",,http://www.hmdb.org/m.asp?m=177557
177565,,"In Memory of Jacob Bigler and Elisha Griffith","1768 • 1776",,"1933","Daniel Davisson Chapter D.A.R.",39.41794,-80.27295,"2135 Landing Way","Enterprise","Harrison County",West Virginia,"Memorial can be reached from Enterprise-Bethlehem Road (County Road 19/28) 0.2 miles south of Laurel Run (County Road 19/27), on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=177565
177572,,"Blennerhassett’s Well",,"Blennerhassett Island Historical State Park",,"Blennerhassett Island Historical State Park",39.27128,-81.60070,,"Blennerhassett Island","Wood County",West Virginia,"",,http://www.hmdb.org/m.asp?m=177572
177573,,"Blennerhassett Wash House",,"Blennerhassett Island Historical State Park",,"Blennerhassett Island Historical State Park",39.27129,-81.60072,,"Blennerhassett Island","Wood County",West Virginia,"",,http://www.hmdb.org/m.asp?m=177573
177574,,"Willard Hotel",,,,"West Virginia Humanities Council and Taylor County Historical and Genealogical Society",39.34027,-80.01756,"112 E Main St","Grafton","Taylor County",West Virginia,"Marker is at the intersection of East Main Street (U.S. 119) and Luzadder Street, on the right when traveling east on East Main Street. ",,http://www.hmdb.org/m.asp?m=177574
177575,,"Pleasure Garden",,"Blennerhassett Island Historical State Park",,"Blennerhassett Island Historical State Park",39.27193,-81.60074,,"Blennerhassett Island","Wood County",West Virginia,"",,http://www.hmdb.org/m.asp?m=177575
177576,,"Merchants & Mechanics Savings Bank",,,,"West Virginia Humanities Council and Taylor County Historical and Genealogical Society",39.34130,-80.02086,"107 W Main St","Grafton","Taylor County",West Virginia,"Marker is on West Main Street (U.S. 119) just east of Latrobe Street, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=177576
177584,,"Flower Bed",,"Blennerhassett Island Historical State Park",,"Blennerhassett Island Historical State Park",39.27185,-81.60098,,"Blennerhassett Island","Wood County",West Virginia,"",,http://www.hmdb.org/m.asp?m=177584
177631,,"Black Walnut Tree Plantation",,"Blennerhassett Island Historical State Park",,"Blennerhassett Island Historical State Park",39.27104,-81.60004,,"Blennerhassett Island","Wood County",West Virginia,"",,http://www.hmdb.org/m.asp?m=177631
177632,,"Blennerhassett Kitchen Garden",,"Blennerhassett Island Historical State Park",,"Blennerhassett Island Historical State Park",39.27121,-81.60080,,"Blennerhassett Island","Wood County",West Virginia,"",,http://www.hmdb.org/m.asp?m=177632
177633,,"Site of Tenant House and Broom Factory",,"Blennerhassett Island Historical State Park",,"Blennerhassett Island Historical State Park",39.27141,-81.60143,,"Blennerhassett Island","Wood County",West Virginia,"",,http://www.hmdb.org/m.asp?m=177633
177634,,"Famous Persons Who Traveled by Blennerhassett Island",,"Blennerhassett Island Historical State Park","2006","the Blennerhassett Historical Foundation and dedicated to historian Robert D. Crooks, M.D.",39.27156,-81.60212,,"Blennerhassett Island","Wood County",West Virginia,"",,http://www.hmdb.org/m.asp?m=177634
177649,,"Bunny Hop","Rev & Eunice Phillips","1940 - 1961",,"Scott's Run Museum & Trail",39.65877,-80.00765,"444 Scotts Run Road","Osage","Monongalia County",West Virginia,"Marker is on Scotts Run Road (County Road 19/25) just south of Number Three Hill Road (County Road 19/26), on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=177649
177746,,"Osage Spot",,,,"Scott's Run Museum & Trail",39.65932,-80.00826,"458 Scotts Run Road","Osage","Monongalia County",West Virginia,"Marker is on Scotts Run Road (County Road 19/25) just north of Number Three Hill Road (County Road 19/26), on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=177746
177757,,"Revolutionary Graves",,,"2012","West Virginia Archives & History",39.42314,-80.27128,,"Enterprise","Harrison County",West Virginia,"Marker is on Enterprise Road (County Route 19/2) east of Bridgewater Drive, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=177757
177818,,"Wagner And Stone Houses",,,"2014","West Virginia University",39.49384,-79.81648,"112 Q Rd","Arthurdale","Preston County",West Virginia,"Marker is on Q Road, 0.1 miles south of North Mountaineer Highway (West Virginia Route 92), on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=177818
177844,,"Food Storage",,,"2014","West Virginia University",39.49397,-79.81655,"112 Q Rd","Arthurdale","Preston County",West Virginia,"Marker can be reached from Q Road, 0.2 miles south of North Mountaineer Highway (West Virginia Route 92), on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=177844
177902,,"Veterans Memorial",,,"1998","The American Legion Post 31, Auxiliary Unit 31, All Organizations and Private Citizens",39.39751,-80.29683,"800 Pike Street","Shinnston","Harrison County",West Virginia,"Memorial is at the intersection of Pike Street (U.S. 19) and Clement Street, on the right when traveling north on Pike Street. ",,http://www.hmdb.org/m.asp?m=177902
178017,,"Willey House / Willey Amendment",,,"2016","West Virginia Archives & History",39.62478,-79.95927,"126 Wagner Road","Morgantown","Monongalia County",West Virginia,"Marker is on Wagner Road south of Prairie Avenue, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=178017
178024,,"Brinkman Block",,,,"West Virginia Humanities Council and Taylor County Historical and Genealogical Society",39.34116,-80.02092,"70 West Main Street","Grafton","Taylor County",West Virginia,"Marker is on West Main Street (U.S. 119) just east of Latrobe Street, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=178024
178050,,"Sabraton Honor Roll",,,,,39.62879,-79.92643,"100 Hillcrest Street","Morgantown","Monongalia County",West Virginia,"Memorial is at the intersection of Sabraton Avenue and Hillcrest Street, on the left when traveling south on Sabraton Avenue. ",,http://www.hmdb.org/m.asp?m=178050
178088,,"Maze",,,,"Blennerhassett Island Historical State Park",39.27199,-81.60215,,"Blennerhassett Island","Wood County",West Virginia,"",,http://www.hmdb.org/m.asp?m=178088
178089,,"Hothouses",,"Blennerhassett Island Historical State Park",,"Blennerhassett Island Historical State Park",39.27233,-81.60194,,"Blennerhassett Island","Wood County",West Virginia,"",,http://www.hmdb.org/m.asp?m=178089
178090,,"Summerhouse",,,,,39.27240,-81.60153,,"Blennerhassett Island","Wood County",West Virginia,"",,http://www.hmdb.org/m.asp?m=178090
178091,,"Fishpond",,"Blennerhassett Island Historical State Park",,"Blennerhassett Island Historical State Park",39.27239,-81.60113,,"Blennerhassett Island","Wood County",West Virginia,"",,http://www.hmdb.org/m.asp?m=178091
178092,,"Arbors",,"Blennerhassett Island Historical State Park",,"Blennerhassett Island Historical State Park",39.27199,-81.60128,,"Blennerhassett Island","Wood County",West Virginia,"",,http://www.hmdb.org/m.asp?m=178092
178093,,"Paling Fence",,"Blennerhassett Island Historical State Park",,"Blennerhassett Island Historical State Park",39.27232,-81.60068,,"Blennerhassett Island","Wood County",West Virginia,"",,http://www.hmdb.org/m.asp?m=178093
178094,,"Site of First Blennerhassett Island Park",,"Blennerhassett Island Historical State Park",,"Blennerhassett Island Historical State Park",39.27197,-81.59954,,"Blennerhassett Island","Wood County",West Virginia,"",,http://www.hmdb.org/m.asp?m=178094
178145,,"John Hunt Oley",,,"2016","West Virginia Archives & History",38.42379,-82.44098,"210 11th St","Huntington","Cabell County",West Virginia,"Marker is at the intersection of 11th Street and Veterans Memorial Boulevard (U.S. 60), on the left when traveling south on 11th Street. ",,http://www.hmdb.org/m.asp?m=178145
178150,,"Marshall University",,,"1974","West Virginia Department of Archives and History",38.42318,-82.43179,"331 Hal Greer Boulevard","Huntington","Cabell County",West Virginia,"Marker is on Hal Greer Boulevard (West Virginia Route 10) near 4th Avenue, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=178150
178157,,"Historic Carroll House",,,"2019","West Virginia Archives & History",38.42876,-82.39029,"234 Guyan St","Guyandotte","Cabell County",West Virginia,"Marker is on Guyan Street north of 5th Avenue, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=178157
178192,,"Granville Parker",,,"2019","West Virginia Archives & History",38.42880,-82.39028,"232 Guyan St","Guyandotte","Cabell County",West Virginia,"Marker is on Guyan St north of 5th Avenue, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=178192
178194,,"Union Baptist Church",,,"1963","West Virginia Historic Commission",38.42283,-82.11796,"1299 James River Turnpike Rd","Milton","Cabell County",West Virginia,"Marker is on James River Turnpike Road (County Route 25) 1.6 miles Midland Trail (U.S. 60), on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=178194
178195,,"Hurricane Baptist Church / Hurricane Bridge Skirmish",,,"1981","West Virginia Department of Culture and History",38.41479,-82.01813,,"Hurricane","Putnam County",West Virginia,"Marker is on U.S. 60 near Midland Trail (West Virginia Route 34), on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=178195
178199,,"Lincoln County / Putnam County",,,"1964","West Virginia Historic Commission",38.33729,-82.04318,,"Nye","Putnam County",West Virginia,"Marker is on West Virginia Route 34 east of Sycamore Road (County Route 50), on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=178199
178201,,"Hamlin",,,,"West Virginia Division of Archives and History",38.27872,-82.09600,"8227 Court Ave","Hamlin","Lincoln County",West Virginia,"Marker is on Court Avenue (West Virginia Route 3) east of State Street, on the right when traveling west. <font color=red> Reported missing.</font>",Confirmed Missing,http://www.hmdb.org/m.asp?m=178201
178202,,"""The Hick House""","1893 - 1904",,,,39.63655,-79.95531,"53 Campus Drive","Morgantown","Monongalia County",West Virginia,"Marker can be reached from Campus Drive east of Beechurst Avenue (U.S. 19), on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=178202
178247,,"Skirmish at the Curry Farm",,,"2016","West Virginia Archives & History",38.27851,-82.10918,,"Hamlin","Lincoln County",West Virginia,"Marker is at the intersection of Lynn Avenue (West Virginia Route 3) and State Street, on the right when traveling west on Lynn Avenue. ",,http://www.hmdb.org/m.asp?m=178247
178248,,"Lincoln County Primary Care Center, Inc.",,,"1996","Friends of Lincoln County Primary Care Center and West Virginia Archives and History",38.27855,-82.12126,"7400 Lynn Ave","Hamlin","Lincoln County",West Virginia,"Marker is on Lynn Avenue (West Virginia Route 3) just west of First Street. ",,http://www.hmdb.org/m.asp?m=178248
178249,,"John L. Chapman Family Cemetery",,,"2019","West Virginia Archives & History",38.22987,-82.20404,"4949 McClellan Hwy","Branchland","Lincoln County",West Virginia,"Marker is on McClellan Highway (West Virginia Route 10) just south of Reubens Branch Road, on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=178249
178251,,"Salt Rock",,,"1978","West Virginia Department of Culture and History",38.34516,-82.23957,"4992 Roach Rd","Salt Rock","Cabell County",West Virginia,"Marker can be reached from Roach Road (County Route 45) 0.6 miles north of West Virginia Route 10, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=178251
178252,,"Revolutionary War Soldier’s Grave","Hezekiah Adkins",,"2009","Wayne County Historical & Genealogical Society, and West Virginia Archives and History",38.30722,-82.30832,"6662 Grassy Lick Rd","Winslow","Wayne County",West Virginia,"Marker is on Beech Fork Road (Local Route 17/8) just west of Grassy Lick Rd (Local Route 13/4), on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=178252
178258,,"Revolutionary War Soldier’s Grave","Samuel Ferguson",,"2005","Wayne County Historical & Genealogical Society, and West Virginia Archives and History",38.23072,-82.43954,,"Wayne","Wayne County",West Virginia,"Marker is on Central Avenue, also known as 5th Street Road (West Virginia Route 152) just north of 7th Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=178258
178260,,"The Grist Mill at Wayne",,"1828",,,38.22542,-82.44509,,"Wayne","Wayne County",West Virginia,"Marker is at the intersection of Central Avenue (West Virginia Route 152) and Mose Asbury Road, on the left when traveling south on Central Avenue. ",,http://www.hmdb.org/m.asp?m=178260
178264,,"Milton J. Ferguson",,,"2016","West Virginia Archives & History",38.22122,-82.44298,"700 Hendricks St","Wayne","Wayne County",West Virginia,"Marker is at the intersection of Cleveland Street (West Virginia Route 152) and North Court Street, on the left when traveling south on Cleveland Street. ",,http://www.hmdb.org/m.asp?m=178264
178265,,"Wayne",,,,"Commission on Historic and Scenic Highway Markers",38.22089,-82.44238,,"Wayne","Wayne County",West Virginia,"Marker is at the intersection of Hendricks Street (West Virginia Route 152) and South Court Street, on the right when traveling south on Hendricks Street. ",,http://www.hmdb.org/m.asp?m=178265
178266,,"Wayne Was Home to Two Confederate Colonels","Four Day Skirmish Erupted Around the Courthouse","1861",,,38.22098,-82.44241,"700 Hendricks St","Wayne","Wayne County",West Virginia,"Marker is at the intersection of Hendricks Street (West Virginia Route 152) and South Court Street, on the right when traveling south on Hendricks Street. ",,http://www.hmdb.org/m.asp?m=178266
178268,,"World War Memorial",,,,,38.22123,-82.44249,"700 Hendricks St","Wayne","Wayne County",West Virginia,"Memorial is at the intersection of North Court Street (West Virginia Route 152) and Hendricks Street (West Virginia Route 152), on the right when traveling east on North Court Street. ",,http://www.hmdb.org/m.asp?m=178268
178269,,"Wayne",,,"1979","West Virginia Department of Culture and History",38.25444,-82.43250,,"Wayne","Wayne County",West Virginia,"Marker is on 5th Street Road (West Virginia Route 152) north of McGinnis Drive, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=178269
