MarkerID,Marker No.,Title,Subtitle,Add'l Subtitle,Year Erected,Erected By,Latitude (minus=S),Longitude (minus=W),Street Address,City or Town,County or Parish,State or Prov.,Location,Missing,Link
134210,,"Julian Price Memorial Park",,,,"National Park Service, U.S. Department of the Interior",36.13897,-81.73248,,"Blowing Rock","Watauga County",North Carolina,"Marker is on Blue Ridge Parkway (at milepost 297), on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=134210
134211,,"E. B. Jeffress Park",,,,"National Park Service, U.S. Department of the Interior",36.24533,-81.45780,,"Purlear","Wilkes County",North Carolina,"Marker is on Blue Ridge Parkway (at milepost 271.9), 4.5 miles north of U.S. 421, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=134211
134213,,"Tom Dula",,,,"National Park Service, U.S. Department of the Interior",36.27589,-81.37885,,"Purlear","Wilkes County",North Carolina,"Marker can be reached from Blue Ridge Parkway (at milepost 264.4). ",,http://www.hmdb.org/m.asp?m=134213
134334,"D-117","Van Eeden",,,"2017","North Carolina Office of Archives and History, Jewish American Society for Historic Preservation",34.62859,-77.91867,,"Burgaw","Pender County",North Carolina,"Marker is at the intersection of U.S. 117 and Murphy Road, on the left when traveling north on U.S. 117. ",,http://www.hmdb.org/m.asp?m=134334
134415,"I 94","Ft. Bragg School Integration",,,"2018","North Carolina Office of Archives and History",35.15287,-78.96959,,"Fort Bragg","Cumberland County",North Carolina,"Marker is at the intersection of Bragg Boulevard and Randolph Street, on the right when traveling south on Bragg Boulevard. ",,http://www.hmdb.org/m.asp?m=134415
134590,"L-19","Nathanael Greene","1742-1786",,"1987","Division of Archives and History",35.22735,-80.84274,"101 North Tryon Street","Charlotte","Mecklenburg County",North Carolina,"Marker is on North Tryon Street, 0 miles north of W. Trade St., on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=134590
134643,,"United States Post Office","Boone, North Carolina",,,,36.21921,-81.68422,"680 West King Street","Boone","Watauga County",North Carolina,"Marker can be reached from West King Street (U.S. 321) east of Linney Street, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=134643
134805,,"Museum of the Cherokee Indian",,,,"Blue Ridge Heritage Trail",35.48471,-83.31586,"589 Tsali Boulevard","Cherokee","Swain County",North Carolina,"Marker is at the intersection of Drama Road (County Highway 1361) and Tsali Boulevard (U.S. 441), on the right when traveling east on Drama Road. ",,http://www.hmdb.org/m.asp?m=134805
134817,"H-122","Ava Gardner","1922 – 1990",,"2015","North Carolina Office Of Archives And History",35.51771,-78.35864,,"Smithfield","Johnston County",North Carolina,"Marker is on West Market Street (Business U.S. 70) north of State Highway 210, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=134817
134820,,"Wolf Clan","Ani-Waya",,,,35.48593,-83.31545,"701 Tsali Boulevard","Cherokee","Swain County",North Carolina,"Marker is on Tsali Boulevard (U.S. 441) 0.1 miles north of Drama Road (County Highway 1361), on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=134820
134821,,"Wild Potato Clan","Ani-Gatogewi",,,,35.48587,-83.31521,"686 Tsali Boulevard","Cherokee","Swain County",North Carolina,"Marker is on Tsali Boulevard (U.S. 441) 0.1 miles north of Drama Road (County Highway 1361), on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=134821
134822,,"Deer Clan","Ani-Kawi",,,,35.48445,-83.31556,"564 Tsali Boulevard","Cherokee","Swain County",North Carolina,"Marker is at the intersection of Tsali Boulevard (U.S. 441) and Drama Road (County Highway 1361), on the right when traveling north on Tsali Boulevard. ",,http://www.hmdb.org/m.asp?m=134822
134823,,"Blue Clan","Ani-Sahoni",,,,35.48321,-83.31660,"498 Tsali Boulevard","Cherokee","Swain County",North Carolina,"Marker is on Tsali Boulevard (U.S. 441) 0.1 miles south of Drama Road (County Highway 1361), on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=134823
134922,"L-36","Trading Path",,,"2016","North Carolina Office of Archives and History",35.22102,-80.85097,"105 E. Morehead St.","Charlotte","Mecklenburg County",North Carolina,"Marker is at the intersection of S. Tryon Street (State Highway 49) and E. Morehead Street (State Highway 27), on the right when traveling north on S. Tryon Street. ",,http://www.hmdb.org/m.asp?m=134922
134947,,"Cherokee Heritage Trails","~Tsalagi Usdi Nvnohi~",,,"Cherokee Heritage Trails",35.08670,-84.03299,"87 Peachtree Street","Murphy","Cherokee County",North Carolina,"Marker can be reached from the intersection of Peachtree Street and Alpine Street, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=134947
135426,,"Site of the First Court Held in Mecklenburg County","February 26, 1763",,"1926","National Society of Colonial Dames of America in North Carolina",35.20977,-80.82350,"1915 Randolph Road","Charlotte","Mecklenburg County",North Carolina,"Marker is on Randolph Road, 0.1 miles east of North Caswell Road, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=135426
135883,,"Burnside's Expedition Crossing Hatteras Bar/The Burnside Expedition at Hatteras Inlet",,,,"Dare County Tourism Board",35.20608,-75.70571,,"Hatteras","Dare County",North Carolina,"Marker can be reached from Museum Drive, 0.2 miles west of Coast Guard Road. ",,http://www.hmdb.org/m.asp?m=135883
135918,,"Silver Hill",,,"2018","City of Winston-Salem",36.10355,-80.27095,,"Winston-Salem","Forsyth County",North Carolina,"Marker is on Holiday Street, 0.1 miles north of Carolina Circle, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=135918
135928,,"Polo Fields At Reynolda",,,"2018","City of Winston-Salem",36.12914,-80.29811,,"Winston-Salem","Forsyth County",North Carolina,"Marker is on Polo Road, 0.1 miles Miller Pointe Drive, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=135928
136217,,"Four Powered Flights",,,,"U.S. Department of the Interior, National Park Service, Wright Brothers National Memorial",36.02021,-75.66819,,"Kill Devil Hills","Dare County",North Carolina,"Marker can be reached from Wright Memorial Road west of Croatan Highway, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=136217
136319,,"In Memory Of Those Who Made The Supreme Sacrifice",,,,,36.13316,-81.67831,,"Blowing Rock","Watauga County",North Carolina,"Memorial is at the intersection of Main Street (Business U.S. 321) and Sunset Drive, on the right when traveling south on Main Street. ",,http://www.hmdb.org/m.asp?m=136319
136323,,"First Baptist Church","Historical Marker",,,,36.35750,-79.66420,,"Reidsville","Rockingham County",North Carolina,"Marker is at the intersection of Williams Street and South Scales Street, on the left when traveling west on Williams Street. ",,http://www.hmdb.org/m.asp?m=136323
136324,,"Saint Paul United Methodist Church","1903 - 1972",,,,36.35763,-79.66452,,"Reidsville","Rockingham County",North Carolina,"Marker is at the intersection of Williams Street and South Scales Street, on the left when traveling east on Williams Street. ",,http://www.hmdb.org/m.asp?m=136324
136558,,"The Brothers' Spring and The African School",,,"2017","City of Winston-Salem",36.08022,-80.23823,,"Winston-Salem","Forsyth County",North Carolina,"Marker is at the intersection of Alder Street and Mock Street, on the left when traveling south on Alder Street. ",,http://www.hmdb.org/m.asp?m=136558
138466,,"""The Blackwater Men Had Come Over the Mountain""",,,"1980","United States Department of the Interior, National Park Service",35.85417,-82.05169,,"Spruce Pine","Mitchell County",North Carolina,"Memorial can be reached from Parkway Maintenance Road, 0.2 miles west of State Highway 226, on the left when traveling west. ",,http://www.hmdb.org/m.asp?m=138466
138478,,"Gillespie Gap",,,,"North Carolina Historical Commission",35.85432,-82.05124,"79 Parkway Maintenance Rd","Spruce Pine","Mitchell County",North Carolina,"Memorial can be reached from Parkway Maintenance Road, 0.1 miles west of State Highway 226, on the left when traveling west. ",,http://www.hmdb.org/m.asp?m=138478
139346,,"A Revolutionary War Connection",,,,"Alamance County Tourism Development Authority and Convention and Visitor Bureau.",36.01023,-79.52114,"5803 NC-62 S","Burlington","Alamance County",North Carolina,"Marker can be reached from State Highway 62, 0.2 miles south of Oakbury Road, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=139346
139350,,"Pugh's Rock",,,,"Alamance County Tourism Development Authority and Convention and Visitors Bureau",36.00908,-79.52128,"5803 NC-62 S","Burlington","Alamance County",North Carolina,"Marker can be reached from State Highway 62, 0.2 miles south of Oakbury Road, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=139350
139689,,"Battle of Alamance Monument",,,,"The Alamance Battlefield Friends and the Alamance Long Rifles.",36.00855,-79.52086,"5803 NC-62 S","Burlington","Alamance County",North Carolina,"Marker is on State Highway 62, 0.1 miles east of Clapp Mill Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=139689
139692,,"Colonial Column",,,,"The Alamance Battleground Friends and the Alamance Long Rifles.",36.00812,-79.52014,,"Burlington","Alamance County",North Carolina,"Marker is at the intersection of State Highway 62 and Clapp Mill Road, on the right when traveling east on State Highway 62. ",,http://www.hmdb.org/m.asp?m=139692
139724,,"Governor Tryon and the Militia",,,,"Alamance County Tourism Development Authority and Convention and Visitors Bureau.",36.00818,-79.52154,"5803 NC-62 S","Burlington","Alamance County",North Carolina,"Marker is at the intersection of State Highway 62 and Clapp Mill Road, on the right when traveling east on State Highway 62. ",,http://www.hmdb.org/m.asp?m=139724
139748,,"Alexander Dickson House","Hillsborough",,,,36.07539,-79.09663,"150 East King Street","Hillsborough","Orange County",North Carolina,"Marker is at the intersection of East King Street and South Cameron Street, on the right when traveling east on East King Street. ",,http://www.hmdb.org/m.asp?m=139748
139763,,"Nash-Hooper House",,,"1972",,36.07714,-79.10117,"118 West Tryon Street","Hillsborough","Orange County",North Carolina,"Marker is on West Tryon Street, 0.1 miles west of North Churton Street, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=139763
139769,,"William Hooper Esquire",,,"1937","National Society of Daughters of the American Revolution of North Carolina",36.07781,-79.10023,"102 West Tryon Street","Hillsborough","Orange County",North Carolina,"Marker can be reached from West Tryon Street near North Churton Street. ",,http://www.hmdb.org/m.asp?m=139769
139776,,"Site of First North Carolina Convention 1788",,,"1988","Orange County Constitutional Bicentennial Committee",36.07716,-79.10000,"102 West Tryon Street","Hillsborough","Orange County",North Carolina,"Marker is on West Tryon Street west of North Churton Street (Business U.S. 70), on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=139776
140053,,"Historic Hanestown",,,,,36.08551,-80.29464,,"Winston-Salem","Forsyth County",North Carolina,"Marker can be reached from South Stratford Road (U.S. 158). ",,http://www.hmdb.org/m.asp?m=140053
140151,,"Rattlesnake Lodge",,,,"U.S. National Park Service",35.66830,-82.45660,,"Weaverville","Buncombe County",North Carolina,"Marker can be reached from Blue Ridge Parkway. <font color=red> Reported unreadable.</font>",Reported Missing,http://www.hmdb.org/m.asp?m=140151
140152,,"Samuel and Sarah Stauber Farm",,,"2017","Forsyth County",36.19976,-80.34900,,"Bethania","Forsyth County",North Carolina,"Marker is on Bethania Tobaccoville Road just south of Kapp Road, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=140152
140153,,"Stoneman's Raid",,,,,36.17878,-80.33944,,"Bethania","Forsyth County",North Carolina,"Marker is at the intersection of Bethania Road and Main Street, on the right when traveling east on Bethania Road. ",,http://www.hmdb.org/m.asp?m=140153
140186,,"Wolff-Moser House","circa 1799",,,"Town of Bethania",36.17869,-80.33887,"5393 Ham Horton Ln","Bethania","Forsyth County",North Carolina,"Marker can be reached from Bethania Road. ",,http://www.hmdb.org/m.asp?m=140186
140188,,"Alpha Chapel","constructed 1895",,,"Town of Bethania",36.17845,-80.33888,"5393 Ham Horton Ln","Bethania","Forsyth County",North Carolina,"Marker can be reached from Bethania Road. ",,http://www.hmdb.org/m.asp?m=140188
140201,,"Bethania","Established 1759",,,"Town of Bethania",36.17862,-80.33887,"5393 Ham Horton Ln","Bethania","Forsyth County",North Carolina,"Marker can be reached from Bethania Road. ",,http://www.hmdb.org/m.asp?m=140201
140219,,"B.F. Huntley Furniture Co.",,,"2019","City of Winston-Salem",36.10917,-80.24177,"1201 Patterson Avenue","Winston-Salem","Forsyth County",North Carolina,"Marker is on Patterson Avenue, 0.1 miles south of Northwest Boulevard, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=140219
140221,,"Lowman Pauling & The ""5"" Royales",,,"2019","City of Winston-Salem",36.10923,-80.22161,"1135 Rich Avenue","Winston-Salem","Forsyth County",North Carolina,"Marker is at the intersection of Rich Avenue and East 12th Street, on the right when traveling north on Rich Avenue. ",,http://www.hmdb.org/m.asp?m=140221
140223,,"Fourteenth Street School",,,"2017","City of Winston-Salem",36.11286,-80.22226,,"Winston-Salem","Forsyth County",North Carolina,"Marker is at the intersection of 14th Street and Cameron Avenue, on the right when traveling east on 14th Street. ",,http://www.hmdb.org/m.asp?m=140223
140224,,"Fourteenth Street Elementary School",,,,,36.11279,-80.22250,,"Winston-Salem","Forsyth County",North Carolina,"Marker is at the intersection of 14th Street and Cameron Avenue on 14th Street. ",,http://www.hmdb.org/m.asp?m=140224
140553,,"Stone Mountain",,,,"National Park Service, U.S. Department of the Interior",36.43346,-81.06517,,"Sparta","Alleghany County",North Carolina,"Marker is on Blue Ridge Parkway (at milepost 232.5), 3 miles west of U.S. 21, on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=140553
140555,,"Mt. Jefferson",,,,"National Park Service, U.S. Department of the Interior",36.29499,-81.41321,,"West Jefferson","Ashe County",North Carolina,"Marker is on Blue Ridge Parkway (at milepost 266.8), on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=140555
140600,,"First Mountain Parkway","Crest of the Blue Ridge Highway",,,"National Park Service, U.S. Department of the Interior",35.88323,-82.01011,,"Spruce Pine","Mitchell County",North Carolina,"Marker is on Blue Ridge Parkway (at milepost 327.3), ¼ mile east of Altapass Highway, on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=140600
140612,,"Apple Tree",,,,"National Park Service, U.S. Department of the Interior",35.87825,-81.99038,,"Grassy Creek","McDowell County",North Carolina,"Marker is on Blue Ridge Parkway (at milepost 325.9), 1.5 miles east of Altapass Highway, on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=140612
140648,,"Ninth Avenue School","1951-1965",,"2008","Senior Girl Scout Troop 404, 6th & 9th Avenue Alumni Committee and Hendersonville City Council",35.31536,-82.45984,"222 North Main Street","Hendersonville","Henderson County",North Carolina,"Marker is on North Main Street south of 3rd Avenue, on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=140648
140662,,"Sixth Avenue School","1916-1951",,"2008","Senior Girl Scout Troop 404, 6th & 9th Avenue Alumni Committee and Hendersonville City Council",35.31536,-82.45985,"222 North Main Street","Hendersonville","Henderson County",North Carolina,"Marker is on North Main Street south of 3rd Avenue, on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=140662
140706,,"Qualla Arts and Crafts Mutual, Inc.",,,,"Blue Ridge Heritage Trail",35.48516,-83.31607,"645 Tsali Boulevard","Cherokee","Swain County",North Carolina,"Marker is on Drama Road (County Highway 1361) just west of Tsali Boulevard (U.S. 441), on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=140706
143106,"L-37","Trading Path",,,"1993","Division of Archives and History",35.07612,-80.88235,,"Pineville","Mecklenburg County",North Carolina,"Marker is at the intersection of Lancaster Highway and Sabal Park Drive, on the right when traveling north on Lancaster Highway. ",,http://www.hmdb.org/m.asp?m=143106
143109,"L-69","Catawba Indian Reservation",,,"1999","Division of Archives and History",35.08977,-80.91735,,"Pineville","Mecklenburg County",North Carolina,"Marker is on Rock Hill-Pineville Road (State Highway 51) 0.1 miles west of Miller Road, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=143109
144199,"D-119","William B. Gould","1837-1923",,"2018","NC Office of Archives and History",34.23595,-77.94305,"503 Market Street","Wilmington","New Hanover County",North Carolina,"Marker is at the intersection of Market Street (Business U.S. 17) and Fifth Street, on the right when traveling west on Market Street. ",,http://www.hmdb.org/m.asp?m=144199
144200,,"Historic First Baptist Church","Organized 1808",,"1958","First Baptist Church",34.23585,-77.94400,"411 Market St","Wilmington","New Hanover County",North Carolina,"Marker is on Market Street (Business U.S. 17) west of Fifth Avenue, on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=144200
144201,"D-118","Wilmington Coup",,,"2019","NC Office of Archives and History",34.23579,-77.94434,"409 Market Street","Wilmington","New Hanover County",North Carolina,"Marker is at the intersection of Market Street (Business U.S. 17) and Fourth Avenue, on the right when traveling west on Market Street. ",,http://www.hmdb.org/m.asp?m=144201
145335,"H-77","Berry O'Kelly School",,,"1968","Archives and Highway Departments",35.79247,-78.69380,"520 Method Rd","Raleigh","Wake County",North Carolina,"Marker is on Method Road south of Richward Place, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=145335
145712,,"Charlotte Motor Speedway",,,,,35.35187,-80.68672,"5555 Concord Parkway South","Concord","Cabarrus County",North Carolina,"Marker can be reached from Concord Parkway South. ",,http://www.hmdb.org/m.asp?m=145712
145714,"L-42","S.B. Alexander","1840-1921",,"2014","North Carolina Office of Archives and History",35.24193,-80.87785,,"Charlotte","Mecklenburg County",North Carolina,"Marker is at the intersection of Tuckaseegee Road and Parkway Avenue, on the right when traveling east on Tuckaseegee Road. ",,http://www.hmdb.org/m.asp?m=145714
146056,"C-55","Fort Hancock",,,"2006","North Carolina Office of Archives and History",34.68496,-76.52769,,"Harkers Island","Carteret County",North Carolina,"Marker is on Island Road, 0.1 miles east of Cape Point Drive, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=146056
146058,,"Island Veterans of the Civil War / America's 1st Amphibious Assault of the Civil War",,,,,35.21612,-75.67341,,"Hatteras","Dare County",North Carolina,"Memorial is at the intersection of State Highway 12 and Elizabeth Avenue, on the right when traveling west on State Highway 12. ",,http://www.hmdb.org/m.asp?m=146058
150299,,"With a Brush of a Comet's Tail","Blue Ridge Parkway",,,"National Park Service, U.S. Department of the Interior",35.51858,-83.28851,,"Cherokee","Swain County",North Carolina,"Marker is on Blue Ridge Parkway (at milepost 467.9), 1.2 miles north of U.S. 441, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=150299
150379,,"Cherokee Homeland","Blue Ridge Parkway",,,"National Park Service, U.S. Department of the Interior",35.51857,-83.28851,,"Cherokee","Swain County",North Carolina,"Marker is on Blue Ridge Parkway (at milepost 467.9), 1.2 miles north of U.S. 441, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=150379
150430,,"Paint Clan","Ani-Wodi",,,,35.48490,-83.31568,,"Cherokee","Swain County",North Carolina,"Marker is at the intersection of Tsali Boulevard (U.S. 441) and Drama Road, on the right when traveling south on Tsali Boulevard. ",,http://www.hmdb.org/m.asp?m=150430
152047,"J-122","Polio Hospital",,,"2019","North Carolina Office of Archives and History",36.08741,-79.74380,,"Greensboro","Guilford County",North Carolina,"Marker is at the intersection of Wendover Avenue East (U.S. 70) and Elwell Ave, on the right when traveling east on Wendover Avenue East. ",,http://www.hmdb.org/m.asp?m=152047
152384,"O-70","Concordia College","1881-1935",,"1979","Division of Archives and History",35.70430,-81.21480,,"Conover","Catawba County",North Carolina,"Marker is at the intersection of 1st Street East and 5th Avenue SE, on the right when traveling east on 1st Street East. ",,http://www.hmdb.org/m.asp?m=152384
152419,"O-64","St. John's Church",,,,"Division of Archives and History",35.73222,-81.19438,,"Conover","Catawba County",North Carolina,"Marker is at the intersection of State Highway 16 and St. John's Church Road, on the right when traveling east on State Highway 16. ",,http://www.hmdb.org/m.asp?m=152419
152420,"O-68","M.L. McCorkle","1817-1899",,"1978","Division of Archives and History",35.66304,-81.22256,,"Newton","Catawba County",North Carolina,"Marker is at the intersection of State Highway 16 and W A Street, on the right when traveling south on State Highway 16. ",,http://www.hmdb.org/m.asp?m=152420
152421,,"Civil War Raid Through Western North Carolina",,,,,35.66273,-81.22266,,"Newton","Catawba County",North Carolina,"Marker is at the intersection of State Highway 16 and W A Street, on the right when traveling south on State Highway 16. ",,http://www.hmdb.org/m.asp?m=152421
152853,,"Asa Biggs House","Home to a Politician & Jurist",,,"North carolina Civil War Trails",35.85640,-77.05580,"100 East Church Street","Williamston","Martin County",North Carolina,"Marker is at the intersection of East Church Street and North Smithwick Street, on the left when traveling east on East Church Street. ",,http://www.hmdb.org/m.asp?m=152853
153658,,"CSS <i>Neuse</i>","The Story of CSS <i>Neuse</i>",,,"North Carolina Civil War Trails",35.26692,-77.62133,,"Kinston","Lenoir County",North Carolina,"Marker is at the intersection of Richard Caswell Grave Road and West Vernon Avenue (U.S. 70/258), on the right when traveling east on Richard Caswell Grave Road. <font color=red> Reported permanently removed.</font>",Reported Missing,http://www.hmdb.org/m.asp?m=153658
153662,,"Lenoir County Confederate Memorial","1861 - 1865",,"1924","A.M. Waddell Chapter, U.D.C.",35.23972,-77.58134,,"Kinston","Lenoir County",North Carolina,"Memorial can be reached from Harriette Drive south of Meadowbrook Drive, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=153662
154694,"L-92","Philadelphia Presbyterian Church",,,"1929","Division of Archives and History",35.17700,-80.65162,,"Mint Hill","Mecklenburg County",North Carolina,"Marker is at the intersection of State Highway 51 and Bain School Road, on the right when traveling north on State Highway 51. ",,http://www.hmdb.org/m.asp?m=154694
154885,,"Kinston Hangings",,,"2003","Historical Preservation Group and Lenoir County Battlefields Commission, Written by Gerard A. Patterson",35.25944,-77.57933,"106 McLlewean Street","Kinston","Lenoir County",North Carolina,"Marker is on South McLlewean Street north of East King Street (North Carolina Route 11/55), on the right when traveling north. <font color=red> Reported permanently removed.</font>",Confirmed Missing,http://www.hmdb.org/m.asp?m=154885
155763,"Q-53","Fontana Dam",,,"2001","North Carolina Division of Archives and History",35.44142,-83.80085,,"Fontana Village","Graham County",North Carolina,"Marker is at the intersection of Fontana Road (State Highway 28) and Fontana Dam Road (County Highway 1245), on the right when traveling west on Fontana Road. ",,http://www.hmdb.org/m.asp?m=155763
155802,,"Appalachian Trail","From Maine to Georgia",,,,35.44938,-83.79663,,"Fontana Village","Graham County",North Carolina,"Marker is on Fontana Dam Road (County Highway 1245) 0.9 miles north of Fontana Road (State Highway 28), on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=155802
155977,,"General Robert Hoke Monument",,,"1920","the North Carolina Historical Commission and the A.M. Waddell Chapter, United Daughters of the Confederacy",35.22404,-77.52968,,"Wyse Fork","Lenoir County",North Carolina,"Marker is at the intersection of U.S. 70 and British Road (State Highway 1821), on the left when traveling east on U.S. 70. ",,http://www.hmdb.org/m.asp?m=155977
155981,,"Fontana Dam:","Powering A Nation to Victory",,,"Tennessee Valley Authority",35.45175,-83.80203,,"Fontana Village","Graham County",North Carolina,"Marker is on Fontana Dam Road, 1.3 miles north of Fontana Road (State Highway 28), on the left when traveling west. ",,http://www.hmdb.org/m.asp?m=155981
156034,,"Appalachian Trail","A Path to Conservation",,,"Tennessee Valley Authority",35.45173,-83.80206,,"Fontana Village","Graham County",North Carolina,"Marker can be reached from Fontana Dam Road (County Highway 1245) 1.4 miles north of Fontana Road (State Highway 28), on the left when traveling west. ",,http://www.hmdb.org/m.asp?m=156034
156035,,"Fontana's First Stewards:","The Native American Heritage",,,"Tennessee Valley Authority",35.45187,-83.80239,,"Fontana Village","Graham County",North Carolina,"Marker can be reached from Fontana Dam Road (County Highway 1245) 1.4 miles north of Fontana Road (State Highway 28), on the left when traveling west. ",,http://www.hmdb.org/m.asp?m=156035
156070,,"Fort Delaney","Trail of Tears",,,"North Carolina Chapter of the Trail of Tears Association",35.20530,-83.82971,,"Andrews","Cherokee County",North Carolina,"Marker can be reached from the intersection of Locust Street and County Highway 1419, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=156070
156076,,"Konehete",,,,"Cherokee Preservation Foundation",35.20530,-83.82980,,"Andrews","Cherokee County",North Carolina,"Marker is at the intersection of Locust Street and County Highway 1419, on the left when traveling north on Locust Street. ",,http://www.hmdb.org/m.asp?m=156076
156080,,"Resistance and Resurgence on Valley River","Trail of Tears",,,"North Carolina Chapter of the Trail of Tears Association",35.20531,-83.82977,,"Andrews","Cherokee County",North Carolina,"Marker can be reached from the intersection of Locust Street and County Highway 1419, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=156080
156081,,"The Old Army Road","Trail of Tears",,,"North Carolina Chapter of the Trail of Tears Association",35.20538,-83.82998,,"Andrews","Cherokee County",North Carolina,"Marker can be reached from the intersection of Locust Street and County Highway 1419, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=156081
156083,,"Harold H. Hall",,,,,35.20188,-83.82573,"33 1st Street","Andrews","Cherokee County",North Carolina,"Marker is at the intersection of 1st Street and 1st Street, on the right when traveling west on 1st Street. ",,http://www.hmdb.org/m.asp?m=156083
156116,,"Jockey's Ridge",,,"2011","the National Soaring Museum, the Foundation for Free Flight, the United States Hang Gliding and Paragliding Association, and The Rogallo Foundation",35.96385,-75.63188,"302 Carolista Dr","Kitty Hawk","Dare County",North Carolina,"Marker can be reached from Carolista Drive, 0.3 miles west of South Croatan Highway (U.S. 158). ",,http://www.hmdb.org/m.asp?m=156116
156121,,"The ""Peavine"" Special","1921-1953",,,"Boy Scout Troop 401",35.20203,-83.82545,,"Andrews","Cherokee County",North Carolina,"Marker is at the intersection of Locust Street and 1st Street, on the right when traveling north on Locust Street. ",,http://www.hmdb.org/m.asp?m=156121
156192,,"Valleytown Center",,,,"Valleytown Cultural Arts and Historical Society, Inc.",35.19996,-83.82532,"125 Chestnut Street","Andrews","Cherokee County",North Carolina,"Marker is at the intersection of Chestnut Street and 3rd Street, on the right when traveling north on Chestnut Street. ",,http://www.hmdb.org/m.asp?m=156192
156196,"Q-54","Hiwassee Dam",,,"2001","North Carolina Office of Archives and History",35.11378,-84.23478,,"Murphy","Cherokee County",North Carolina,"Marker is at the intersection of Hiwassee Dam Access Road (County Highway 1314) and State Highway 294, on the right when traveling north on Hiwassee Dam Access Road. ",,http://www.hmdb.org/m.asp?m=156196
156231,"Q-49","John C. Campbell Folk School",,,"1986","North Carolina Division of Archives and History",35.03975,-83.96379,"1 Folk School Rd","Brasstown","Clay County",North Carolina,"Marker is on Brasstown Road (County Highway 1564) north of Harshaw Road (County Highway 1558), on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=156231
156232,"49","Moccasin War",,"Legends & Lore","2019","North Carolina Folklife Institute & William C. Pomeroy Foundation",35.05254,-83.19695,,"Highlands","Macon County",North Carolina,"Marker is at the intersection of Main Street (County Road 1603) and North 4th Street (U.S. 64), in the median on Main Street. ",,http://www.hmdb.org/m.asp?m=156232
156267,,"John C. Campbell Folk School",,,,"John C. Campbell Folk School",35.03887,-83.96264,"1 Folk School Rd","Brasstown","Clay County",North Carolina,"Marker can be reached from the intersection of Brasstown Road (County Highway 1564) and Harshaw Road (County Highway 1558), on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=156267
156268,"237","Elizabeth Wright Prince House",,,"2019","William G. Pomeroy Foundation",35.05526,-83.19681,"474 N 4th St","Highlands","Macon County",North Carolina,"Marker is at the intersection of North 4th Street (U.S. 64) and Spruce Street, on the left when traveling north on North 4th Street. ",,http://www.hmdb.org/m.asp?m=156268
156270,"Q-60","Mary Lapham","1860~1936",,"2018","North Carolina Office of Archives and History",35.05607,-83.19704,"555 N 4th St","Highlands","Macon County",North Carolina,"Marker is on North 4th Street (U.S. 64) 0.1 miles north of Spruce Street, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=156270
156272,"P-62","Shaws Creek Church and Camp Grounds",,,"1974","North Carolina Division of Archives and History",35.34017,-82.53803,,"Horse Shoe","Henderson County",North Carolina,"Marker is at the intersection of Brevard Road (U.S. 64) and Campground Road (County Highway 1311), on the left when traveling east on Brevard Road. ",,http://www.hmdb.org/m.asp?m=156272
